name,country_code,company_state_code,region,city,stock_exchange_symbol,stock_symbol,went_public_on, price_usd , price ,price_currency_code, cb_url , ipo_uuid ,uuid
Manolete Partners,GBR,,H9,London,lon,MANO,2018-11-30," 97,320,807 "," 76,300,000 ",GBP, https://www.crunchbase.com/organization/manolete-partners , b9d788b4-afc2-499a-8810-b04dd0b0d97a ,479ecc90-9773-427b-b92e-66fabed05386
Nanoveu,SGP,,,Singapore,asx,NVU,2018-11-30," 19,381,185 "," 26,506,000 ",AUD, https://www.crunchbase.com/organization/nanoveu , c17fb769-247c-462d-8a0b-930734b7ead0 ,492fd635-8dca-ca59-11be-4f1beb058fdd
Vogo Sport,FRA,,A9,Montpellier,epa,ALVGO,2018-11-30," 41,878,416 "," 37,000,000 ",EUR, https://www.crunchbase.com/organization/vogo-sport , e4595b66-7b69-455a-be77-3a9db2b5da33 ,3fb66cf8-6b95-f6d0-8ab4-692bdc576cef
Dixie Brands,USA,CO,CO,Denver,cse,DIXI.U,2018-11-29,,,, https://www.crunchbase.com/organization/dixie-brands , aac2bdde-61d5-460e-9cfd-23cb5b9fdec8 ,1f66c5e3-6d0b-fb31-7206-86b6fa5a91fe
AgeX Therapeutics,USA,CA,CA,Alameda,nyse,AGE,2018-11-28,,,, https://www.crunchbase.com/organization/agex-therapeutics , 941d0489-87d8-45a7-9c27-ea956dba154f ,f74a1bd6-aeb5-c884-97dd-c4532a557989
Iota,USA,AZ,AZ,Phoenix,otcqb,IOTC,2018-11-28,,,, https://www.crunchbase.com/organization/iota-3f19 , 3e7265a1-044c-4306-9e03-54258b971a27 ,4fcec408-6a9c-4f2a-8bfc-e52aa00d3f19
Babytree,CHN,,22,Beijing,hkg,1761,2018-11-27," 1,500,000,000 ",,, https://www.crunchbase.com/organization/babytree , 9885561c-0574-48fc-9360-31ca2d462c0c ,14905099-9ab3-72bf-6fbb-3ae8e45dd423
Sysorex,USA,VA,VA,Herndon,otcqb,SYSX,2018-11-27,,,, https://www.crunchbase.com/organization/sysorex-8852 , 906fe3a3-e3c9-4df3-bce0-081c830ac8d3 ,1930140c-7d7b-40a6-8b1c-b55fce9a8852
Taiwan Liposome,TWN,,3,Taipei,nasdaq,TLC,2018-11-21,,,, https://www.crunchbase.com/organization/the-liposome-company , c5b44ef4-a7bd-4bf1-826c-81a6556b0fa7 ,3e806bd0-f6f6-98b6-29fd-eb49c5e6b01f
Boxwood Merger,USA,CA,CA,Santa Monica,nasdaq,BWMCU,2018-11-20,,,, https://www.crunchbase.com/organization/boxwood-merger , a93875a2-8ce3-4c6f-87cc-ca220932f601 ,3ad40a5a-488c-4193-869a-857ded3ce210
Shekel Brainweigh,ISR,,3,Jezreel,asx,SBW,2018-11-20," 35,110,712 "," 48,650,000 ",AUD, https://www.crunchbase.com/organization/shekel-brainweigh , 76611c16-2a29-43c6-bc45-cf1d0a94c02e ,0c5b3951-15a2-4883-beb4-4db1c9fdb281
TuanChe.com,CHN,,22,Beijing,nasdaq,TC,2018-11-20,,,, https://www.crunchbase.com/organization/tuanche-com , 99953079-632e-4b41-bdaa-fcffaba6b3ce ,7ec34280-7de7-4572-82bd-78bed65c7279
NexTech AR Solutions,CAN,ON,ON,Toronto,fra,N29,2018-11-16,,,, https://www.crunchbase.com/organization/nextech-ar-solutions , 825222fa-133d-49ca-800c-d9f07556e1dc ,9c7091fe-c416-45e4-a9ee-cd5b7a30a806
Weidai,CHN,,2,Hangzhou,nyse,WEI,2018-11-15," 699,000,000 ",,, https://www.crunchbase.com/organization/weidai , b0a35a64-9a85-41c1-b431-181ba5b8de06 ,70a596ca-2e1a-b264-1ee9-009c38749a7f
SecureMetric Technology,,,,,klse,SMETRIC,2018-11-14," 14,512,093 "," 60,900,000 ",MYR, https://www.crunchbase.com/organization/securemetric-technology , a4818b0b-f18a-4b2e-a777-d1084c852847 ,2bfaf039-eada-361e-3773-a160857e5d0f
Vapotherm,USA,MD,MD,Stevensville,nyse,VAPO,2018-11-13," 233,800,000 ",,, https://www.crunchbase.com/organization/vapotherm , d09ab898-6e86-4d53-960d-c4768a85b80e ,cfd56202-a7a5-e98b-7e3d-e8ea3ed2a8b0
Eton Pharmaceuticals,USA,CA,CA,Studio City,nasdaq,ETON,2018-11-12," 101,500,000 ",,, https://www.crunchbase.com/organization/eton-pharmaceuticals , 3645a4d3-7963-4292-9564-ed633213c6b0 ,c338fc37-0b7e-9fd3-4802-f149c6c3bb29
Seedo,ISR,,3,Yoqne`am `illit,otcmkts,SEDO,2018-11-09,,,, https://www.crunchbase.com/organization/seedo , eb944597-65e1-4d0e-ac62-0c91b9523fed ,bd75c1b0-5ffa-48da-84b8-7cd0b1e1c74f
Yusys Technologies,CHN,,30,Shenzhen,szse,300674,2018-11-07,,,, https://www.crunchbase.com/organization/yusys-technologies , e8ae3286-e7e2-4492-ae49-dc219f4aeccb ,ed3d8a25-8f94-48ac-a38f-ba1531142326
CNFinance Holdings,CHN,,30,Guangzhou,nyse,CNF,2018-11-06,,,, https://www.crunchbase.com/organization/cnfinance-holdings , e9bee556-47eb-4c9d-8a1c-2dae3e23fb3c ,2f329b6b-ffdc-45a9-b921-56226e4afb1a
Renalytix AI,GBR,,Z3,Penarth,lon,RENX,2018-11-06," 85,396,334 "," 65,120,000 ",GBP, https://www.crunchbase.com/organization/renalytix-ai , 0645899e-eb57-44d0-9de5-796c808594ec ,e4564255-dc74-49fb-b40b-a01dc0bdcb3d
Orchard Therapeutics,GBR,,H9,London,nasdaq,ORTX,2018-10-31," 1,176,000,000 ",,, https://www.crunchbase.com/organization/orchard-therapeutics , 4da202e8-a811-4d73-b64b-88e1c58c63e6 ,2c13cdac-56d6-356a-a1ad-1869a519768f
Wiseway Group,AUS,,2,Bankstown,asx,WWG,2018-10-31," 42,883,347 "," 60,550,000 ",AUD, https://www.crunchbase.com/organization/wiseway-group , b2a7b491-a787-4e14-99ab-5e6bda13fba2 ,557a3168-9e3b-47b6-8605-a169e4d5d309
Axonics Modulation Technologies,USA,CA,CA,Irvine,nasdaq,AXNX,2018-10-30," 400,000,000 ",,, https://www.crunchbase.com/organization/axonics-modulation-technologies , 9468547e-346c-4e9f-a028-a1d8f7c69e44 ,7e274c05-9448-ef18-0a03-b41d6d4fdfc4
Curaleaf,USA,MA,MA,Wakefield,cse,CURA,2018-10-30,,,, https://www.crunchbase.com/organization/curaleaf , 57f9707b-b3d0-4fd2-84c6-7d50b61d8cce ,587d3dab-b9bc-4c2e-89e8-ebfff3fe3366
Twist Bioscience,USA,CA,CA,San Francisco,nasdaq,TWST,2018-10-30," 372,400,000 ",,, https://www.crunchbase.com/organization/twist-biosciences , 5c50e8f3-5ddd-4b28-b74b-927918b77a46 ,8e6b9fd0-b2d3-7b21-f9fa-8587c1180bff
"Valuenex Japan, Inc.",JPN,,40,Tokyo,tyo,4422,2018-10-30," 93,386,817 "," 10,559,139,000 ",JPY, https://www.crunchbase.com/organization/valuenex , 97f0649d-5726-419a-b84a-86bb40b36df7 ,59f83ca8-3226-49ca-8923-5610a933ffd2
Jinke,CHN,,8,Chongqing,szse,656,2018-10-29,,,, https://www.crunchbase.com/organization/jinke , 86217d20-655b-44c3-923a-533540481a44 ,14317f76-d95e-4861-8e48-d0300e361d0c
PLUS,,,,,cse,PLUS,2018-10-29,,,, https://www.crunchbase.com/organization/plus-products , 7a70a662-4558-4ce3-8ffd-0026aadf9048 ,0b70ad68-f27d-c480-6dc8-a05bf6577634
Gamida Cell,ISR,,6,Jerusalem,nasdaq,GMDA,2018-10-25," 165,000,000 ",,, https://www.crunchbase.com/organization/gamida-cell , 3dbaa621-51c3-4799-94d2-e5ffe93449f7 ,b4e67041-995f-7514-7ae1-56b5b2b03cc3
PINTEC,CHN,,19,Chaoyang,nasdaq,PT,2018-10-25," 3,115,000,000 ",,, https://www.crunchbase.com/organization/pintec , 97311188-58f2-4a9b-8da3-e980247390fb ,a71c241e-8d10-c372-228f-6c43b49060b6
Innovent Biologics,CHN,,4,Suzhou,hkg,1801,2018-10-24," 2,000,000,000 ",,, https://www.crunchbase.com/organization/innovent-biologics , 90d9e5e4-6a91-49bb-938f-16333ad683fb ,5af0682f-a025-e19d-bff4-3bdade524e1f
PINCHme,USA,NY,NY,New York,asx,PIN,2018-10-24," 44,637,780 "," 63,200,000 ",AUD, https://www.crunchbase.com/organization/pinchme , b3dcdff7-85ea-4f64-9530-b0115e03e94c ,e60fa656-aee8-f718-86a8-2ef58ded40ed
Stone Pagamentos SA,BRA,,27,Jardim Paulista,nasdaq,STNE,2018-10-24,,,, https://www.crunchbase.com/organization/stone-pagamentos-sa , 02468706-56a7-423f-bd10-ea0c2fbd2fe7 ,b3a5d982-c2ff-b6f0-4b2f-e004ba1456a1
YETI Coolers,USA,TX,TX,Austin,nyse,YETI,2018-10-24," 1,505,000,000 ",,, https://www.crunchbase.com/organization/yeti-coolers , aaa02077-f724-4621-9462-8871610cf255 ,72d81720-bf9c-5d95-4a17-33d25afdf75a
Straker Translations,NZL,,E7,Auckland,asx,STG,2018-10-22," 56,152,202 "," 79,400,000 ",AUD, https://www.crunchbase.com/organization/straker-translations , d55fe7a0-43b8-45dd-a3e2-1a4abcffa1bd ,41f86d1e-5061-fdaa-d43b-4c8c875230bd
"BioXyTran, Inc.",USA,MA,MA,Newton,otcpink,BIXT,2018-10-19,,,, https://www.crunchbase.com/organization/bioxytran-inc , 8e8d6f5b-e496-4030-8ed9-9062b27e6c61 ,d923eb8c-103c-4b1a-a805-caa86477cb3a
LogicBio Therapeutics,USA,CA,CA,Foster City,nasdaq,LOGC,2018-10-19," 219,377,990 ",,, https://www.crunchbase.com/organization/logicbio-therapeutics , fa2c99bc-7d94-4717-b38a-f86c029231a7 ,6213ca7b-97c0-6a6e-6d0c-3298fcde6bb8
Niu.com,CHN,,23,Shanghai,nasdaq,NIU,2018-10-19,,,, https://www.crunchbase.com/organization/niu-com , 362e19aa-9abd-4678-bea2-bc5de03b5ea4 ,cc1e13c9-f33a-71c6-218b-90b3b57c7862
QEM,AUS,,8,Perth,asx,QEM,2018-10-19,,,, https://www.crunchbase.com/organization/qem , b3985caf-23a4-4ec2-8254-8efa1f5144c2 ,614b3966-3493-4a81-8070-f6ebefb61266
SolarWinds,USA,TX,TX,Austin,nyse,SWI,2018-10-18," 4,649,000,000 ",,, https://www.crunchbase.com/organization/solarwinds , 372f9025-3917-4ec8-8d6d-13f00d2ac021 ,b3b33114-7bfd-6fdb-be32-0a5f7b520443
Studio City,MAC,,1,Macau,nyse,MSC,2018-10-18,,,, https://www.crunchbase.com/organization/studio-city , 2bfff34b-63e2-4e25-ba29-c8cee184aefc ,b485f5f9-5384-43ba-9964-fc446ce68616
identitii,AUS,,2,Woolloomooloo,asx,ID8,2018-10-17," 40,000,000 ",,, https://www.crunchbase.com/organization/identitii , 223af427-85b2-476e-a401-93d982465f8f ,688f415f-2d8d-5439-fdd8-ed6f48025523
Neoen,FRA,,A8,Paris,epa,NEOEN,2018-10-17," 1,610,174,462 "," 1,400,000,000 ",EUR, https://www.crunchbase.com/organization/neoen , 9d0136e1-3a88-47f0-92c5-186dc9d709ad ,6080cce4-2946-4492-80a9-00e72778a42a
Osmotica Pharmaceutical,USA,GA,GA,Marietta,nasdaq,OSMT,2018-10-17," 360,649,968 ",,, https://www.crunchbase.com/organization/osmotica-pharmaceutical , 2310bf2d-84c7-43b0-a3a8-eef5e868ede6 ,e1857c2d-4193-0bc8-04f7-6ab20e7fe756
PhaseBio Pharmaceuticals,USA,PA,PA,Malvern,nasdaq,PHAS,2018-10-17," 119,000,000 ",,, https://www.crunchbase.com/organization/phasebio-pharmaceuticals , 90e68809-1a15-4643-ab4e-60bd4df85620 ,2cbd6139-b5f9-ec07-be55-29ab2a08945d
SI-BONE,USA,CA,CA,San Jose,nasdaq,SIBN,2018-10-16,,,, https://www.crunchbase.com/organization/si-bone , 8b782235-2e3e-48c5-a193-66fd257c58e1 ,1d2dcea0-4939-bf88-9549-0914306705b2
Security Matters,AUS,,7,Melbourne,asx,SMX,2018-10-15," 14,271,819 "," 20,000,000 ",AUD, https://www.crunchbase.com/organization/security-matters , fa6073d9-443f-4a5b-949e-3d35821fd952 ,10e83f29-6ac3-41da-8b18-78483f9b79a0
Shurgard Self-Storage,LUX,,3,Münsbach,ebr,SHUR,2018-10-15," 2,362,948,960 "," 2,040,000,000 ",EUR, https://www.crunchbase.com/organization/shurgard-self-storage-9be1 , 1b163266-9312-4b1d-a830-e24bd63c8582 ,b378e1c2-f054-48c1-a03c-26830f2e9be1
Anaplan,USA,CA,CA,San Francisco,nyse,PLAN,2018-10-12," 1,400,000,000 ",,, https://www.crunchbase.com/organization/anaplan , a73ac683-e0ff-439b-afac-f9d615bca170 ,2fe9c728-fb9e-6487-8f71-35af6d6b6052
Equillium,USA,CA,CA,La Jolla,nasdaq,EQ,2018-10-12," 234,000,000 ",,, https://www.crunchbase.com/organization/equillium , f8fa0bcd-3d80-4e00-af88-6ca459791fcf ,181ab233-05e4-49c0-861d-5155f13660de
Garden Reach Shipbuilders & Engineers,IND,,28,Kolkata,nse,GRSE,2018-10-12," 183,440,545 "," 13,517,000,000 ",INR, https://www.crunchbase.com/organization/garden-reach-shipbuilders-engineers , dcdaa259-f5de-4680-9374-96dcb204de90 ,05d9e0ef-8414-4a20-9e5c-a27338b941be
Knorr-Bremse AG,DEU,,2,Munich,fra,KBX,2018-10-12,,,, https://www.crunchbase.com/organization/knorr-bremse-ag , 130cdf36-2e9d-4026-876e-b31a3e098664 ,702301db-7308-8e14-d7d0-78c0760ddb11
Next Green Wave,CAN,BC,BC,Vancouver,cnsx,NGW,2018-10-12,,,, https://www.crunchbase.com/organization/next-green-wave , 769fed9d-43c0-4296-b694-d125e8177179 ,5bd5b1a4-d2a2-46f0-bf69-a6ca6334deb7
Allogene Therapeutics,USA,CA,CA,South San Francisco,nasdaq,ALLO,2018-10-11," 2,074,000,000 ",,, https://www.crunchbase.com/organization/allogene-therapeutics , 108f6285-6b03-4eb5-bc03-559ee4f23a5d ,376cbadb-4400-47ad-ba52-bc984fd3bd98
Livent,USA,PA,PA,Philadelphia,nyse,LTHM,2018-10-11," 2,431,000,000 ",,, https://www.crunchbase.com/organization/livent , 7c8a6cfb-6197-417f-a009-ac7d66436470 ,2d3609e3-68a3-40c2-aee2-535bf7539847
Westwing,DEU,,2,Munich,fwb,WEW,2018-10-09," 607,763,520 "," 528,266,229 ",EUR, https://www.crunchbase.com/organization/westwing , 6413b2ba-7841-4682-a4e1-581c4d8cf2a6 ,c948a3a0-7314-52a0-54f9-ee316f42c819
Aavas Financiers,IND,,24,Jaipur,nse,AAVAS,2018-10-08,,,, https://www.crunchbase.com/organization/aavas-financiers , fac8f605-9167-4ffc-a0d8-0168cbeca11e ,e059bd9e-9637-4ad2-8fcb-557d4db78940
MedinCell,FRA,,A9,Jacou,epa,MEDCL,2018-10-08,,,, https://www.crunchbase.com/organization/medincell , 1b952d02-a45d-4156-8d5e-1b1f096688da ,0e3c89be-f24d-4f25-8a55-ef0e37b3e61e
Elastic,USA,CA,CA,Mountain View,nyse,ESTC,2018-10-04," 2,501,000,000 ",,, https://www.crunchbase.com/organization/elasticsearch , 37be9070-bd3e-46e6-85af-3fbc124d37b3 ,e0d34498-56d2-ff04-5ff1-4775d10fcc09
Guardant Health,USA,CA,CA,Redwood City,nasdaq,GH,2018-10-04," 1,587,000,000 ",,, https://www.crunchbase.com/organization/guardant-health , 030fb945-c223-40e1-b8e7-29dc400dad16 ,ce83b049-5436-d7a1-09d8-8bb904d244ff
Kodiak Sciences,USA,CA,CA,Palo Alto,nasdaq,KOD,2018-10-03," 365,000,000 ",,, https://www.crunchbase.com/organization/kodiak-sciences , 34124748-2d19-4ab9-9f5b-5305dc1d4e54 ,887e3d37-8e68-0e9c-d82c-5313d4b77cb1
LiveRamp,USA,CA,CA,San Francisco,nyse,RAMP,2018-10-02,,,, https://www.crunchbase.com/organization/liveramp , 3eeab1a4-c963-4841-b08b-45a1548dbefa ,43b05caf-29ea-b42b-b7c7-37bae096ca5b
Stealth Global,AUS,,7,Stirling,asx,SGI,2018-10-02," 13,654,810 "," 19,000,000 ",AUD, https://www.crunchbase.com/organization/stealth-global-holdings , 211def9c-e859-4e8c-a58e-39ec559a9e32 ,36358b94-7302-48ea-90a8-868170611b0f
Upwork,USA,CA,CA,Mountain View,nasdaq,UPWK,2018-10-02," 1,561,000,000 ",,, https://www.crunchbase.com/organization/upwork , edeac9ec-64f0-4fac-bf6f-04065a7a32d5 ,17f0e76e-ad8d-09b2-7f7c-3db8bfbac85d
Funding Circle,GBR,,H9,London,lon,FCH,2018-09-28," 1,954,652,071 "," 1,500,000,000 ",GBP, https://www.crunchbase.com/organization/funding-circle , 2d70b81a-e2f6-4d6a-8aab-4fb0cd8062b7 ,ac6cfe98-a031-1729-7816-d3387c300a25
IRCON International,IND,,7,New Delhi,nse,IRCON,2018-09-28," 531,752,051 "," 38,560,000,000 ",INR, https://www.crunchbase.com/organization/ircon-international , 3d2a6e1e-0519-4942-86b4-793327b074d0 ,4fcfe018-b4c5-48e7-84a4-216e05c6ec3c
China Renaissance,CHN,,22,Beijing,hkg,1911,2018-09-27,,,, https://www.crunchbase.com/organization/china-renaissance , 5a9dab91-2c68-480a-ab1e-e35794df6474 ,d916f4f2-a5ac-13d9-93cd-9445b0a4d563
CooTek,CHN,,23,Shanghai,nyse,CTK,2018-09-27,,,, https://www.crunchbase.com/organization/cootek-2 , 9a04e07c-f89e-4af5-a3db-f9e350f7111f ,5741957b-45a4-8c65-152c-ee220d852f6f
Gritstone Oncology,USA,CA,CA,Emeryville,nasdaq,GRTS,2018-09-27," 432,428,295 ",,, https://www.crunchbase.com/organization/gritstone-oncology , 5674bc31-a20f-4b4f-9e89-67337b769eea ,dff349de-288c-4c64-f68e-d1105275ef3a
Liulishuo,CHN,,23,Shanghai,nyse,LAIX,2018-09-27,,,, https://www.crunchbase.com/organization/liulishuo , a4a3d475-0585-4adf-a967-b1b0c9867c3b ,f18c639d-a103-a912-2716-efe90efb5bfb
Arco Educação,BRA,,27,São Paulo,nasdaq,ARCE,2018-09-26,,,, https://www.crunchbase.com/organization/arco-platform , 57b1a16d-3d1a-4ec9-b778-31c1841a82bf ,4ffe59a0-4c1c-4203-a42c-ce37f68e099b
Arvinas,USA,CT,CT,New Haven,nasdaq,ARVN,2018-09-26," 514,500,000 ",,, https://www.crunchbase.com/organization/arvinas , 40f3cc82-48c2-47cf-be85-0568d0c07936 ,e2b4122c-8f2a-6497-2ab1-77cecb16ca14
SurveyMonkey,USA,CA,CA,San Mateo,nasdaq,SVMK,2018-09-26," 1,466,000,000 ",,, https://www.crunchbase.com/organization/surveymonkey , abcc822f-02d9-49a0-b840-dab44f1927f6 ,1895853e-f447-10fc-17e6-cb23b829a2b3
Sutro Biopharma,USA,CA,CA,South San Francisco,nasdaq,STRO,2018-09-26," 342,000,000 ",,, https://www.crunchbase.com/organization/sutro-biopharma , ca1f8195-3fb3-4df6-bb83-104b13d55ccb ,d54e9a8b-c344-5f82-b2ae-5c7605706f24
Entasis Therapeutics,USA,MA,MA,Waltham,nasdaq,ETTX,2018-09-25," 196,000,000 ",,, https://www.crunchbase.com/organization/entasis-therapeutics , 422de74c-3c40-4607-a21b-9ae45d9a45b3 ,259a8259-b1d6-37e2-6ddc-012cb4cd2bbb
"Viomi Technology Co., Ltd.",CHN,,30,Foshan,nasdaq,VIOT,2018-09-25," 1,870,000,000 ",,, https://www.crunchbase.com/organization/viomi-technology-co-ltd , 901e60e9-21fe-4e7e-b9fe-92a9a1347b50 ,71bc977a-d15c-4dd7-8cc3-3006731317aa
Althea Health and Wellbeing,AUS,,7,Melbourne,asx,AGH,2018-09-21," 29,629,759 "," 40,600,000 ",AUD, https://www.crunchbase.com/organization/althea-health-and-wellbeing , 6f0a3353-1bb0-4e08-870f-1e7ac1877b13 ,c80912f8-cd9f-4b9e-882c-204575fca37e
archTIS,AUS,,1,Canberra,asx,AR9,2018-09-21,,,, https://www.crunchbase.com/organization/archtis , 252c2af5-daad-4bfe-82e9-5acb12d40d42 ,6fd38a4d-5d1c-4313-b33d-be75b1263c29
Australis Capital,CAN,BC,BC,Vancouver,cnsx,AUSA,2018-09-21,,,, https://www.crunchbase.com/organization/australis-capital , 595dcb10-ed95-4ae8-a951-cf45e9224d70 ,55cf576f-0b76-423f-9146-f2ce100e3e5e
Farfetch,GBR,,H9,London,nyse,FTCH,2018-09-21," 5,800,000,000 ",,, https://www.crunchbase.com/organization/farfetch , dd936f9b-12a8-4d59-9f76-1a5e897b772c ,039dcb21-89b9-66eb-363c-6efa303373f8
Y-mAbs Therapeutics,USA,NY,NY,New York,nasdaq,YMAB,2018-09-20,,,, https://www.crunchbase.com/organization/y-mabs-therapeutics , e7de8b6d-3190-414b-ba7e-dae472420c29 ,a5efd338-36e0-4e66-a623-2f05a187e39b
Bank7,USA,OK,OK,Oklahoma City,nasdaq,BSVN,2018-09-19," 193,500,000 ",,, https://www.crunchbase.com/organization/bank7 , 568088fa-bb53-4202-aead-c89698b14027 ,aa9678ab-3162-49fa-8764-f8c721684be4
Elanco,USA,IN,IN,Greenfield,nyse,ELAN,2018-09-19," 8,550,000,000 ",,, https://www.crunchbase.com/organization/elanco , b02aefd2-ae74-4622-a209-2e0ae6d6bad7 ,0a0c0781-4d39-94e8-af4f-ececfa2782b6
Eventbrite,USA,CA,CA,San Francisco,nyse,EB,2018-09-19," 1,750,000,000 ",,, https://www.crunchbase.com/organization/eventbrite , 68c9d40e-f974-4674-8b5a-310fc6d5421e ,ead31184-8413-76a0-f70f-f8dcd489cdc6
Meituan-Dianping,CHN,,22,Beijing,hkg,3690,2018-09-19," 55,000,000,000 ",,, https://www.crunchbase.com/organization/dianping , 42e8a9df-9f2e-4f1f-99e6-2be070fe0b30 ,abc305f4-85bc-15b9-6b12-f0263ac0dca0
X Financial,CHN,,30,Shenzhen,nyse,XYF,2018-09-19," 2,869,000,000 ",,, https://www.crunchbase.com/organization/x-financial , 210646be-7356-4f7a-8704-f2ce4cfc7cf7 ,f1da4425-a145-44a8-af6c-9c1fb4c4c3f3
Haidilao Hotpot,CHN,,22,Beijing,hkg,6862,2018-09-18," 12,000,000,000 ",,, https://www.crunchbase.com/organization/haidilao-hotpot , fe60f77b-9b6f-4ab3-8740-469711dd4370 ,0e7d7fc0-f6ed-4896-a8fa-b5beab6c0d30
Capital Bancorp,USA,MD,MD,Rockville,nasdaq,CBNK,2018-09-17," 164,500,000 ",,, https://www.crunchbase.com/organization/capital-bancorp , ef2c3871-5c73-4e31-9f75-92f480827780 ,f77a5170-c09a-9d60-8487-6e250ecc9f20
Cipla Quality Chemical industries,,,,,use,CQCIL,2018-09-17,,,, https://www.crunchbase.com/organization/cipla-quality-chemical-industries , 44564b43-8e2f-4a0e-b5fd-ebbc5618b927 ,36143d4d-c49c-4e5a-8bd1-ab2225487b9e
Vintage Energy,AUS,,5,Adelaide,asx,VEN,2018-09-17," 37,719,997 "," 52,800,000 ",AUD, https://www.crunchbase.com/organization/vintage-energy , 673d184a-1be6-4448-b101-ff52592027c3 ,67105306-272e-42c1-a4a9-551820b83e06
"111, Inc.",CHN,,23,Shanghai,nasdaq,YI,2018-09-14," 2,259,000,000 ",,, https://www.crunchbase.com/organization/111-inc , 220a1e0f-e890-431b-a3a1-1b6315f64fbb ,0680987f-23cd-4fa5-850c-38326fffaa36
1414 Degrees,AUS,,5,Adelaide,asx,14D,2018-09-14,,,, https://www.crunchbase.com/organization/1414-degrees , 2ca51743-60b1-490c-873b-f43c9b62c815 ,e50509c8-76c5-4b4b-8da1-08e45f5d4484
Frontdoor,USA,TN,TN,Memphis,nasdaq,FTDR,2018-09-14,,,, https://www.crunchbase.com/organization/frontdoor-5f37 , 528b39b1-1957-43fb-8da6-d2aa71b8c7a5 ,2ae6c583-9d27-4d67-92be-e5d5be545f37
Principia Biopharma,USA,CA,CA,South San Francisco,nasdaq,PRNB,2018-09-14," 386,000,000 ",,, https://www.crunchbase.com/organization/principia-biopharma , 022fd063-3213-4367-8308-bacceb4a62b9 ,cecb59da-5ff9-a0e9-04d1-96d446c4f2f1
Asarina Pharma,SWE,,26,Solna,nasdaq,ASAP,2018-09-13,,,, https://www.crunchbase.com/organization/asarina-pharma , 9ceb3286-56ab-4354-9c05-14da451cc688 ,1299b314-bb19-7c1a-4106-65e00c0face2
FVCbank,USA,VA,VA,Fairfax,nasdaq,FVCB,2018-09-13," 256,500,000 ",,, https://www.crunchbase.com/organization/fvcbank , 2aed6832-fe2e-4fbe-bb28-bf85c6af81ac ,4502fd1c-d69b-4abe-a5af-c0007a2e98ae
Hua Medicine,CHN,,23,Shanghai,hkg,2552,2018-09-13," 1,108,541,503 "," 8,700,000,000 ",HKD, https://www.crunchbase.com/organization/hua-medicine , 5b747354-cc85-404f-bb70-7de76c1e2a1b ,15738b3e-cd1c-8bfb-3d70-f921c449130b
Qutoutiao,CHN,,23,Shanghai,nasdaq,QTT,2018-09-13," 1,700,000,000 ",,, https://www.crunchbase.com/organization/qutoutiao , 262c95e4-f993-4db1-a152-60fe91c7e1f3 ,07e5f9a5-48c1-4a1c-b901-e593ba5eca4e
NIO,CHN,,23,Shanghai,nyse,NIO,2018-09-12," 6,422,000,000 ",,, https://www.crunchbase.com/organization/nextev , 46568e70-0285-4dcc-bc0a-84be0ab53fc0 ,0af9627f-abe2-d21f-8832-7022de2fa311
Healthia,AUS,,4,Bowen,asx,HLA,2018-09-11," 44,795,540 "," 63,000,000 ",AUD, https://www.crunchbase.com/organization/healthia-a947 , 7fa50854-b9da-4ea7-b922-bfdf6bb12169 ,dd5c11b4-0281-4d01-be62-0aece226a947
MyBest Group,ITA,,9,Romano Di Lombardia,epa,ALMBG,2018-09-10,,,, https://www.crunchbase.com/organization/mybest-group , 20d9add2-de69-4200-a587-0def8af0d253 ,df6c5e82-8f88-46cc-9520-8bb5fab21d13
Yongxin Optics,CHN,,2,Ningbo,sse,603297,2018-09-10,,,, https://www.crunchbase.com/organization/yongxin-optics , 1f0c0bf3-0f26-43ee-9902-fa450fd294a9 ,5f1d9e78-4c01-4c8c-85e2-ab31c9184254
Charlotte's Web,USA,CO,CO,Denver,cse,CWEB,2018-09-06,,,, https://www.crunchbase.com/organization/charlotte-s-web , e4d78d6e-87ea-40fb-a51c-f626dd2aed67 ,f622d6ee-46c8-a8ca-ae36-ac4d4df1ebd4
Alpha Holdings,,,,,kosdaq,117670,2018-09-04,,,, https://www.crunchbase.com/organization/alpha-holdings , 9ae89994-06e6-4b6e-b87a-84229a2c6f8c ,0cb09f7f-39e5-4935-b72b-1f6933d8d010
FogChain Corp.,CAN,BC,BC,Vancouver,otcqb,FOGCF,2018-09-04,,,, https://www.crunchbase.com/organization/fogchain-inc , e48684be-8788-4389-a440-53de7c41fd50 ,b3fb641c-3f3e-40e3-82c9-cc3ff0d48f16
Chinese Investors,USA,CA,CA,San Gabriel,otcmkts,CIIX,2018-08-31,,,, https://www.crunchbase.com/organization/chinese-investors , 39194c0c-94f5-45cc-b0d9-c51e0ec3dd09 ,a10b5c7b-a131-416d-8f44-d6954aa04226
Kleos Space,LUX,,3,Esch-sur-alzette,asx,KSS,2018-08-24," 15,625,274 "," 21,325,500 ",AUD, https://www.crunchbase.com/organization/kleos-space , fc6fec4c-9f20-42cf-97d6-30b040bc0120 ,92d6d0ef-a26c-4f52-9299-b64b8a3c4d3c
Grameen Koota,IND,,19,Bangalore,nse,CREDITACC,2018-08-23," 703,485,385 "," 49,444,400,000 ",INR, https://www.crunchbase.com/organization/grameen-koota , 1196f17d-ea60-47c1-9648-7d3e031e7e03 ,1aa281eb-f4b6-4e3b-bdaf-6f88c4017978
