company_name,country_code,state_code,region,funding_rounds,women_led
Blue Point Capital Partners,USA,NC,NC,0,True
Bluepoint Solutions,USA,CA,CA,0,False
Blueprint Technologies,USA,FL,FL,0,False
Blue Reef Pty,AUS,,7,0,True
Blue Rhino,USA,NC,NC,0,False
Blue Ribbon Transport,USA,IN,IN,0,True
Blue Ridge Numerics,USA,VA,VA,0,True
BlueRidge Solutions,USA,AZ,AZ,0,False
Blue River Bancshares,USA,IN,IN,0,False
Bluerock Residential Growth REIT,USA,NY,NY,0,False
Blue Sage Capital,USA,TX,TX,0,False
Blue Sea Capital,USA,FL,FL,0,False
BlueSky ETO,USA,PA,PA,0,False
BLUE Software,USA,IL,IL,0,True
BlueSpire Strategic Marketing,USA,MN,MN,0,True
BLUE STAR INFOTECH,USA,CA,CA,0,False
Blue State Digital,USA,NY,NY,0,True
Bluestone PIM,NOR,,20,0,False
Bluetext,USA,DC,DC,0,False
Bluetunes.net,USA,NC,NC,0,False
Bluewater,USA,MN,MN,0,True
Blue Water Energy,GBR,,H9,0,False
Bluewolf,USA,NY,NY,0,True
Blue Wolf Capital Partners,USA,NY,NY,0,False
Blueye,USA,IL,IL,0,False
Blyth,USA,CT,CT,0,True
BM&FBOVESPA S.A.,BRA,,27,0,False
BMG Music Publishing,DEU,,16,0,True
BMO Capital Markets,CAN,ON,ON,0,True
BMT Media,USA,CA,CA,0,False
BMW Group,DEU,,2,0,True
BMY Group,AUS,,7,0,False
BNA,USA,MD,MD,0,True
BNC Mortgage,USA,CA,CA,0,False
BN Media,,,,0,False
BNOTIONS,CAN,ON,ON,0,False
BNP Paribas,FRA,,A8,0,True
BNP Paribas CIB,,,,0,True
BNSF Railway Company,USA,TX,TX,0,False
BNY Mellon,USA,NY,NY,0,True
Boardpholio,USA,TX,TX,0,False
Boards.ie Ltd,IRL,,7,0,False
Boardwalk Pipeline Partners L.P.,USA,TX,TX,0,False
Boat Rocker Media,CAN,ON,ON,0,True
Boats Group,USA,FL,FL,0,False
Bobit,USA,CA,CA,0,False
Bob's Discount Furniture,USA,CT,CT,0,False
Bode Technology Group,USA,VA,VA,0,False
Bodisen Biotech,,,,0,True
Bodybell,ESP,,29,0,False
Boehringer Ingelheim,DEU,,8,0,True
"Boeing Defense, Space & Security",USA,MO,MO,0,True
Boerse Stuttgart Digital Ventures GmbH,DEU,,1,0,False
BOE Technology Group,CHN,,22,0,True
BofI Federal Bank,USA,CA,CA,0,False
BofI Holding,USA,CA,CA,0,False
Bohemia,AUS,,2,0,False
Boise,USA,ID,ID,0,True
Boise Cascade,USA,ID,ID,0,False
BokaRum,SWE,,26,0,False
BOK Financial Corporation,USA,OK,OK,0,True
BoldLeads,,,,0,True
Boldon James Ltd,GBR,,F2,0,True
BoldRadius,CAN,QC,QC,0,False
Boliden Group,SWE,,26,0,True
Boliven,GBR,,C3,0,False
Bolle,USA,NY,NY,0,False
Bolsa de Valores de Colombia,COL,,34,0,False
Boltmade,CAN,ON,ON,0,False
Bombardier Recreational Products,CAN,QC,QC,0,True
Bombora Technologies,AUS,,7,0,False
Bonanza Creek Energy,USA,CO,CO,0,False
Bonavista Energy,CAN,AB,AB,0,True
BondRewards,,,,0,False
Bonduelle,FRA,,B8,0,False
Bonfire Marketing,USA,OR,OR,0,True
Bongo,USA,CO,CO,0,True
Bongo,BLR,,4,0,True
Bongo International,USA,FL,FL,0,False
Bonnier,SWE,,26,0,True
Bonnier Corporation,USA,FL,FL,0,False
BONSO Electronics International,HKG,,,0,False
Bonterra Energy Corp.,USA,VA,VA,0,False
Bonterra Resources,CAN,BC,BC,0,False
Bon-Ton,USA,PA,PA,0,True
booj,USA,CO,CO,0,True
Bookassist,IRL,,7,0,False
Booker Group,GBR,,J1,0,False
Bookhabit,,,,0,True
Bookiedom,MLT,,,0,False
Booking.com,NLD,,7,0,True
Booking Holdings,USA,CT,CT,0,True
Bookish,USA,NY,NY,0,False
Booklamp,USA,ID,ID,0,False
Bookouture,GBR,,H9,0,True
Books A Million,USA,AL,AL,0,False
Boomerang,GBR,,X5,0,True
Boomtown,USA,NV,NV,0,False
Boon,,,,0,True
Boots,GBR,,J8,0,False
BootsnAll Travel Network,USA,WA,WA,0,False
Bootstrap Software dba Bootsoft,USA,NY,NY,0,True
Booz Allen Hamilton,USA,VA,VA,0,True
Booze Carriage,USA,NY,NY,0,False
Borealis,AUT,,9,0,False
Borgman Capital,USA,WI,WI,0,False
BorgWarner,USA,MI,MI,0,True
Borrell Associates,USA,VA,VA,0,False
BorrowLenses.com,USA,CA,CA,0,False
Borussia Dortmund,,,,0,False
Bosch,DEU,,1,0,True
Bossard Group,CHE,,24,0,False
Bostik,FRA,,A8,0,False
Boston Financial Investment Management,USA,MA,MA,0,True
Boston Herald,USA,MA,MA,0,True
Boston Market,USA,CO,CO,0,False
Boston Private Financial Holdings,USA,MA,MA,0,True
Boston Properties,USA,MA,MA,0,False
Boston Retail Partners,USA,MA,MA,0,True
Bottle Rocket,USA,TX,TX,0,False
Boubyan Petrochemical Company,KWT,,2,0,False
Boulder Brands,USA,CO,CO,0,False
Boulder Logic,USA,CO,CO,0,False
Boulder Ventures,USA,CO,CO,0,False
Boundary Capital Partners LLP,GBR,,H9,0,False
Bounteous,USA,IL,IL,0,True
Bourbon,FRA,,B8,0,False
Bouygues,FRA,,A8,0,False
Bovigen,USA,LA,LA,0,False
Bovitz,USA,CA,CA,0,False
Bowlmor AMF,USA,NY,NY,0,False
Bowmark Capital,GBR,,H9,0,True
Bowne & Co,USA,NY,NY,0,False
Bow River Capital Partners,USA,CO,CO,0,True
Boxedup.com,GBR,,J1,0,False
Boxley Materials Company,USA,VA,VA,0,False
Boxlight Media,GBR,,H9,0,False
Box Office Mojo,USA,CA,CA,0,False
Box Ships,GRC,,35,0,False
BoxWhole Industries,,,,0,False
Boyd Gaming Corporation,USA,NV,NV,0,True
Boyds Collection,USA,PA,PA,0,False
Boylesports,IRL,,19,0,False
Boyne Capital Partners,USA,FL,FL,0,True
BP,GBR,,H9,0,True
b-pack,USA,GA,GA,0,False
BPI Globe BanKO,PHL,,D9,0,False
BPI Group SA,FRA,,A8,0,False
BPM,,,,0,False
BPM,USA,CA,CA,0,False
BP Marsh & Partners,GBR,,H9,0,False
BQE Software,USA,CA,CA,0,True
Braas Monier Building Group,DEU,,2,0,False
BrachySciences,USA,CT,CT,0,False
Bradford & Marzec LLC,USA,CA,CA,0,True
Bradford Space,NLD,,6,0,True
Brady,GBR,,C3,0,False
Brady Corporation,USA,WI,WI,0,False
Braemar Hotel & Resorts Inc,USA,TX,TX,0,False
Braidio,USA,CA,CA,0,False
BrailleX,AZE,,9,0,True
BrainBank,CAN,QC,QC,0,False
BrainCool,SWE,,27,0,False
Brainistic Technologies Ltd.,IND,,19,0,False
Brainpad,JPN,,4,0,False
BrainStation,USA,NY,NY,0,True
Brainwaregroup,CHE,,24,0,True
Brainworks Capital Management,ZWE,,,0,False
Brambles,AUS,,2,0,True
Brammer Bio,USA,MA,MA,0,False
Branchbird,USA,IL,IL,0,False
Brand.com,USA,PA,PA,0,True
Brandcorp,ZAF,,,0,False
Branded,GBR,,H9,0,False
Branded3,GBR,,H3,0,True
Brandify,USA,CA,CA,0,False
Brand Industries,ISR,,1,0,False
BrandIT,CHE,,25,0,False
Brand Kitchen,USA,NJ,NJ,0,False
Brand Knew,USA,CA,CA,0,True
Brand Learning,GBR,,G7,0,False
BrandMaster,NOR,,12,0,False
Brandon Company AB,SWE,,28,0,False
BrandShop,USA,CT,CT,0,False
Brand Social,IRL,,7,0,False
BrandStar,USA,FL,FL,0,True
Brandwidth Group,GBR,,P9,0,False
Brandywine Realty Trust,USA,PA,PA,0,False
Branovate LTD,ISR,,2,0,False
Brasil Kirin,BRA,,27,0,False
Brass Eagle,USA,AR,AR,0,False
Brave,GBR,,H9,0,False
Braveheart Investment Group,GBR,,A3,0,False
Bravo Brio Restaurant Group,USA,OH,OH,0,False
Bravo Pawn Systems,USA,NV,NV,0,False
Bravo Sports Corporation,USA,CA,CA,0,True
Brazos Private Equity Partners,USA,TX,TX,0,False
BRC Global Standards,GBR,,H9,0,True
Breakaway Resources,AUS,,8,0,False
Breakaway Solutions,USA,MA,MA,0,False
Breakingviews,GBR,,H9,0,False
Breakout Capital Finance,USA,VA,VA,0,False
brealtime,USA,NY,NY,0,False
Bregal Freshstream,GBR,,H9,0,False
Bregal Investments,GBR,,H9,0,False
Bregal Partners,USA,NY,NY,0,False
Bregal Sagemount,USA,NY,NY,0,False
Bregal Unternehmerkapital,DEU,,2,0,True
Breguet,CHE,,23,0,False
Bremen Bank,USA,MO,MO,0,False
Brenntag AG,DEU,,8,0,False
Brentwood Associates,USA,CA,CA,0,False
Bre Properties,USA,CA,CA,0,False
Brera Capital Partners,USA,NY,NY,0,False
Bresnan Communications,USA,NY,NY,0,False
Brevet Capital Management,USA,NY,NY,0,False
Brew Media Relations,USA,CA,CA,0,True
Brickendon Consulting,GBR,,H9,0,True
BrickSimple,USA,PA,PA,0,False
BrideClick,USA,NY,NY,0,True
Bridge,USA,NJ,NJ,0,False
Bridge Bank,USA,CA,CA,0,True
Bridge Growth Partners,USA,NY,NY,0,True
Bridgehampton National Bank,USA,NY,NY,0,False
Bridge Investment Group,USA,UT,UT,0,True
Bridgelogix,USA,OK,OK,0,False
Bridgepoint,GBR,,H9,0,False
Bridger,USA,TX,TX,0,False
Bridges Fund Management,GBR,,H9,0,True
Bridgestone,JPN,,40,0,False
Bridge Street Financial,USA,NY,NY,0,False
Bridge Terminal Transport,USA,NC,NC,0,False
Briggs Healthcare Corp.,USA,IA,IA,0,False
Briggs & Stratton,USA,WI,WI,0,False
Brigham Exploration,USA,TX,TX,0,False
Brigham Resources,USA,TX,TX,0,False
Bright Agrotech,USA,WY,WY,0,True
Bright & Beautiful,GBR,,C5,0,True
BrightClaim,USA,GA,GA,0,False
BrightCloud,USA,CA,CA,0,False
Brighter,UKR,,1,0,False
Brighterion,USA,CA,CA,0,False
Brighter Monday,KEN,,5,0,False
BrightGauge,USA,FL,FL,0,False
Bright House Networks,USA,NY,NY,0,False
Bright Mountain Media,USA,FL,FL,0,False
brightONE,DEU,,2,0,True
BrightPoint,USA,IN,IN,0,False
Brightstar Capital Partners,USA,NY,NY,0,False
BrightTarget,GBR,,A7,0,False
BrightView Landscapes LLC,USA,CA,CA,0,False
Brightwave Group,GBR,,E2,0,True
Brightwell,USA,GA,GA,0,False
B. Riley Financial,USA,CA,CA,0,False
Brilliant Basics,GBR,,H9,0,False
Brim AB,SWE,,26,0,False
B&R Industrial Automation,AUT,,4,0,False
Brinker International,USA,TX,TX,0,True
Brinkmat,USA,NY,NY,0,False
Brink's,USA,VA,VA,0,True
Brio Software,USA,CA,CA,0,False
Bristan,GBR,,M9,0,False
bristol west holdings,USA,FL,FL,0,False
Bristow Global Media Inc.,CAN,ON,ON,0,True
Bristow Group,USA,TX,TX,0,False
Britannia Bulk Holdings,GBR,,H9,0,False
Britehouse,ZAF,,,0,False
BriteVerify,USA,NC,NC,0,False
British Airways,GBR,,H9,0,True
British American Tobacco,GBR,,H9,0,True
British Gas,GBR,,P9,0,True
British Land,GBR,,H9,0,False
British Salt,GBR,,C5,0,False
Brittenford Systems,USA,VA,VA,0,True
Brivo Systems,USA,MD,MD,0,False
Brixey & Meyer Capital,USA,OH,OH,0,True
Brix Media Co.,CAN,BC,BC,0,True
Brixmor Property Group,USA,NY,NY,0,False
BRMi,USA,MD,MD,0,True
Broadbase,USA,CA,CA,0,False
Broadcast Electronics,USA,IL,IL,0,False
Broadcast Interactive Media,USA,WI,WI,0,True
"Broadcast Music, Inc (BMI)",USA,NY,NY,0,True
Broadlook Technologies,USA,WI,WI,0,False
BroadOak Capital Partners,USA,MD,MD,0,False
Broadridge,USA,NY,NY,0,True
Broadstone Corporate Benefits,GBR,,H9,0,True
Broadview Capital Partners,USA,CA,CA,0,False
BroadVision,USA,CA,CA,0,False
Broadvoice,USA,CA,CA,0,False
Broadway Financial,USA,CA,CA,0,True
Broadway Gold Mining,CAN,BC,BC,0,False
Broadwind Energy,USA,IL,IL,0,True
Brockhaus Private Equity,DEU,,5,0,False
Brokerstudio S.r.l.,,,,0,False
BrokerSumo Inc,,,,0,False
"BrokersWeb, Inc.",USA,CA,CA,0,False
Bronto Software,GBR,,H9,0,False
Brookfield Asset Management,CAN,ON,ON,0,True
Brookfield Canada Office Properties,CAN,ON,ON,0,False
Brookfield Engineering,USA,MA,MA,0,False
Brookfield Global Integrated Solutions,CAN,ON,ON,0,False
Brookfield Infrastructure Partners,BMU,,3,0,False
Brookfield Property Partners,BMU,,3,0,False
Brookfield Renewable Energy Partners,CAN,ON,ON,0,False
Brookfield Residential Properties,CAN,AB,AB,0,True
Brookline Bancorp,USA,MA,MA,0,False
Brooklyn Federal Bancorp,USA,NY,NY,0,False
Brooks Automation,USA,MA,MA,0,False
Brooks Ballard Fine Homes and Estates,USA,TX,TX,0,False
Brooks Brothers,USA,NY,NY,0,False
Broughton Foods,USA,OH,OH,0,False
Brown Advisory,USA,TX,TX,0,False
brown bag films,IRL,,7,0,False
Brown & Brown,USA,NY,NY,0,False
Brownes,AUS,,8,0,False
Brownstoner,USA,NY,NY,0,False
Browsersoft,USA,KS,KS,0,False
BROX SRL,ITA,,2,0,False
BRQ,BRA,,27,0,False
Bruneau,ESP,,56,0,True
Brunswick,USA,IL,IL,0,True
Bryan Garnier & Co,FRA,,A8,0,False
Brynwood Partners,USA,CT,CT,0,False
BSA,CAN,QC,QC,0,True
"B-Scada, Inc.",USA,FL,FL,0,False
BSD,,,,0,False
BSD Medical,USA,UT,UT,0,False
Bsecure,,,,0,False
BSH Home Appliances Group,DEU,,2,0,False
BSI,GBR,,H9,0,False
BSL Information Technology,IND,,10,0,False
BSM Wireless,CAN,ON,ON,0,False
BSN Medical,LUX,,3,0,True
BTC health,AUS,,7,0,False
BT Expedite,GBR,,M9,0,False
BT Financial Group,AUS,,2,0,True
BTG,,,,0,True
BTG Pactual,BRA,,27,0,False
B the travel brand,,,,0,False
BTU International,USA,MA,MA,0,False
Bubble Post,,,,0,False
BuboBox,BEL,,4,0,False
Buca di Beppo,USA,FL,FL,0,True
Buchanan & Edwards.,USA,VA,VA,0,True
Buck Consultants,USA,NY,NY,0,False
Buckeye gp Holdings,USA,TX,TX,0,False
Buckeye Partners,USA,TX,TX,0,True
Bucyrus,USA,WI,WI,0,False
Buddy Brands,USA,KS,KS,0,False
BuddyPress,,,,0,False
Buenaventura,PER,,15,0,False
Buenos Aires Delivery,ARG,,7,0,False
Bugaboo,NLD,,7,0,False
Buhler,USA,MN,MN,0,False
Build-A-Bear Workshop,USA,MO,MO,0,True
Build.com,USA,CA,CA,0,False
Builder Homesite,USA,TX,TX,0,True
Builders FirstSource,USA,TX,TX,0,False
"Build Group, Inc",USA,CA,CA,0,False
Building & Earth Sciences,USA,AL,AL,0,True
Building Solutions,USA,CA,CA,0,False
BuiltWith,AUS,,2,0,False
Bulger Partners,USA,MA,MA,0,True
BULL,FRA,,A8,0,False
Bulldog Gin,USA,NY,NY,0,False
Bulletproof Solutions,CAN,NB,NB,0,True
Bumble Bee Seafoods,USA,CA,CA,0,False
BumpChat,USA,CA,CA,0,False
Bumrungrad Hospital Public,THA,,40,0,True
Bungaejangter Inc.,KOR,,11,0,False
Bunge,USA,NY,NY,0,False
Bunim Murray Productions,USA,CA,CA,0,True
Buni TV,KEN,,5,0,False
Bunk1,USA,NY,NY,0,False
Bunkhouse Productions,USA,TX,TX,0,False
Buongiorno,ITA,,5,0,True
Buoyant Upholstery,GBR,,I7,0,False
Bupa,GBR,,H9,0,True
Burberry Group plc,GBR,,H9,0,True
Bureau van Dijk,NLD,,7,0,False
Bureau Veritas,FRA,,A8,0,False
Burford Capital,USA,NY,NY,0,True
Burger King Japan,JPN,,40,0,False
"Burke Harvey, LLC",USA,AL,AL,0,False
Burlington Coat Factory,USA,NJ,NJ,0,True
Burner Systems International,USA,TN,TN,0,False
Burns & McDonnell,USA,MO,MO,0,False
Buro 24/7,RUS,,48,0,True
Burra Foods Australia,AUS,,7,0,True
Burson-Marsteller,USA,NY,NY,0,False
Busch Group,DEU,,7,0,False
Business Agility Group,GBR,,F8,0,True
BUSINESSBECAUSE,GBR,,H9,0,True
Business Collaborator,GBR,,K7,0,True
Business Credit Services,USA,NV,NV,0,False
Business & Decision,USA,PA,PA,0,False
Businessfellows.com,POL,,78,0,False
Business Information Technology Solutions,USA,VA,VA,0,True
Business Wire,USA,CA,CA,0,True
Bus-Tech,USA,MA,MA,0,False
Butler America,USA,CT,CT,0,True
Butler Burgher Group,USA,TX,TX,0,False
Butler Dispatch,USA,PA,PA,0,True
"Butler, Shine, Stern & Partners",USA,CA,CA,0,False
Butterfield Fulcrum,IRL,,7,0,True
Butterfly Software,,,,0,False
Buy4Now,IRL,,7,0,False
BuyBitcoin,PHL,,D9,0,False
Buy Box Experts,USA,UT,UT,0,False
Buy.com,USA,CA,CA,0,True
Buyometric,GBR,,H9,0,False
Buyseasons Inc,USA,WI,WI,0,False
BuySellAds,USA,MA,MA,0,True
Buytopia,CAN,ON,ON,0,False
Buzzcapture,NLD,,7,0,True
BUZZEFF,ARE,,3,0,False
BuzzGain,USA,CA,CA,0,False
Buzzr,USA,NY,NY,0,False
BuzzShift,USA,TX,TX,0,False
buzzumi,GBR,,H9,0,False
BV Investment Partners,USA,MA,MA,0,True
BWAY,USA,IL,IL,0,False
Bwin.party Digital Entertainment Plc,GIB,,,0,False
BW Papersystems,USA,WI,WI,0,False
BWR Exploration,CAN,ON,ON,0,False
BWX Technologies,USA,NC,NC,0,True
BXR Partners LLP,SGP,,,0,False
BY LIGHT Professional IT Services,USA,VA,VA,0,False
Byline Bank,USA,IL,IL,0,True
Byredo,SWE,,26,0,True
Bytel,,,,0,False
Bytes,GBR,,N7,0,False
Byzia Technology LTD,GBR,,H9,0,True
C2M LLC,USA,VA,VA,0,False
C3/CustomerContactChannels,USA,FL,FL,0,False
C3 Presents,USA,TX,TX,0,False
C42 Engineering,IND,,19,0,False
C5 Capital,GBR,,H9,0,False
c5mi,USA,IL,IL,0,False
C6 Intelligence,GBR,,H9,0,True
Cabcharge Australia,AUS,,2,0,False
Cabela's,USA,NE,NE,0,True
Cabg Medical,USA,MN,MN,0,False
Cable ONE,USA,AZ,AZ,0,False
Cabletime,GBR,,P4,0,False
Cablevision Systems,USA,NY,NY,0,True
Cable & Wireless Communications,GBR,,H9,0,False
Cabo Drilling Corp.,CAN,BC,BC,0,False
Cabonline,SWE,,26,0,False
Cabot Corporation,USA,MA,MA,0,False
Cabot Microelectronics Corporation,USA,IL,IL,0,False
Cabot Oil & Gas Corporation,USA,TX,TX,0,False
Cabot Square Capital,GBR,,H9,0,True
CACHÉ,USA,NY,NY,0,False
CACI International,USA,VA,VA,0,True
Cadan Resources Corporation,CAN,BC,BC,0,False
Caddis,USA,TN,TN,0,False
Cadence Design Systems,USA,CA,CA,0,True
Cadillac,USA,MI,MI,0,True
Cadooz,DEU,,4,0,False
Cadre,USA,TX,TX,0,False
CAE,CAN,QC,QC,0,False
Caesars Entertainment,USA,NV,NV,0,True
Caesars Interactive Entertainment,USA,NV,NV,0,False
CafeMedia,USA,NY,NY,0,True
CAI,CAN,ON,ON,0,False
Cain Brothers,USA,NY,NY,0,False
Cairngorm Capital,GBR,,H9,0,True
Caisse de Depot et Placement du Quebec,CAN,QC,QC,0,True
CaixaBank,ESP,,56,0,True
Caixa Capital Risc,ESP,,56,0,False
C.A. Jones Management Group,USA,KY,KY,0,False
"Cajun Industrial Design & Construction, LLC",USA,LA,LA,0,False
Cajun Industries,USA,LA,LA,0,False
CakeSystems,USA,OR,OR,0,False
Calamos Investments,USA,IL,IL,0,False
CalAtlantic Homes,USA,CA,CA,0,True
Caldwell Partners,CAN,ON,ON,0,False
Caledon Capital Management,CAN,ON,ON,0,False
Caledonia Investments,GBR,,H9,0,False
Calera Capital,USA,CA,CA,0,False
Caleres,USA,MO,MO,0,True
Calero Software,USA,NY,NY,0,False
CalFirst,USA,CA,CA,0,False
Calian,CAN,ON,ON,0,True
Cali Bamboo,USA,CA,CA,0,False
Caliber Imaging & Diagnostics,USA,NY,NY,0,False
Caliber Learning Network,USA,MD,MD,0,False
CALIBRE,USA,VA,VA,0,True
Calibre Mining Corp,CAN,BC,BC,0,False
Calico,GBR,,P6,0,True
Calico Biolabs,USA,CA,CA,0,False
Calida Group,CHE,,1,0,True
Califorensics,USA,CA,CA,0,False
California Republic Bancorp,USA,CA,CA,0,False
Calixa Therapeutics,USA,CA,CA,0,False
CallArc Technologies,USA,NV,NV,0,False
CallAtHome,IND,,10,0,False
Callaway Golf,USA,CA,CA,0,False
Callidus Holdings,,,,0,False
Callis Communications,USA,AL,AL,0,True
Callista Private Equity GmbH,DEU,,2,0,False
CallPlus,NZL,,E7,0,True
Calnet Technology Group,USA,CA,CA,0,False
Calpine,USA,TX,TX,0,True
"Calumet Specialty Products Partners, L.P.",USA,IN,IN,0,True
Calvin Capital,GBR,,I2,0,True
Calvin Klein,USA,NY,NY,0,True
Calypso Technology,USA,CA,CA,0,False
Calypte Biomedical,USA,OR,OR,0,False
Calyx Bio-Ventures,CAN,BC,BC,0,False
Calyx Managed Services,GBR,,H9,0,False
Camberview Partners LLC,USA,CA,CA,0,False
Cambium Learning Group,USA,TX,TX,0,True
Cambridge BioMarketing Group,USA,MA,MA,0,True
Cambridge Display Technology,GBR,,C3,0,True
Cambridge Education Group,GBR,,C3,0,False
Cambridge Graphene,GBR,,C3,0,False
Cambridge IP,GBR,,C3,0,True
Cambridge Research & Instrumentation,USA,MA,MA,0,False
Cambridge Sound Management,USA,MA,MA,0,False
Camden National Corporation,USA,ME,ME,0,True
Camden Property Trust,USA,TX,TX,0,True
Cameco Corporation,CAN,SK,SK,0,True
Cameleon Software,USA,IL,IL,0,True
Camelot Group Plc,GBR,,F8,0,False
Cameron,USA,TX,TX,0,True
Camigo Media,CHN,,23,0,False
Caminetti Montegrappa,ITA,,20,0,False
Camino Minerals,CAN,BC,BC,0,False
Camira,USA,MI,MI,0,False
Camotion,USA,GA,GA,0,False
CAMP,USA,NH,NH,0,False
Campbell Soup Company,USA,NJ,NJ,0,True
CamperMate,,,,0,False
Campfire Labs,USA,CA,CA,0,True
campingfinder,NLD,,7,0,False
Campo Santo,USA,CA,CA,0,True
Campus Crest Communities,USA,NC,NC,0,False
Campus Labs,USA,NY,NY,0,False
Campus Management,USA,FL,FL,0,True
Campus Special,USA,GA,GA,0,True
Campus Televideo,USA,CT,CT,0,False
Campus Venture Network,USA,NC,NC,0,False
Camso,CAN,QC,QC,0,False
Canaccord Genuity Group,CAN,ON,ON,0,True
Canacol Energy,COL,,34,0,False
Canada Carbon Inc,CAN,BC,BC,0,True
Canada Energy Partners,CAN,BC,BC,0,False
Canada Goose,CAN,ON,ON,0,False
Canada Pension Plan Investment Board,CAN,ON,ON,0,True
Canadian National Railway,CAN,QC,QC,0,True
Canadian Quantum Energy,CAN,AB,AB,0,False
Canadian Spirit Resources,CAN,AB,AB,0,False
Canadian Tire Corp.,CAN,ON,ON,0,False
Canadian Zinc Corporation,CAN,BC,BC,0,False
Canal+,FRA,,A1,0,True
Canarc Resource,CAN,BC,BC,0,False
Canary Health,USA,CA,CA,0,False
Canary Street,BEL,,8,0,False
Cancom,DEU,,2,0,False
Candente Copper,CAN,BC,BC,0,True
Candescent Partners,USA,MA,MA,0,False
CandidateBroker,USA,CT,CT,0,False
Candidate Metrics,USA,CA,CA,0,False
Candriam Investors Group,,,,0,False
Canfor,CAN,BC,BC,0,False
Cannabase,USA,CO,CO,0,True
Canned Banners,USA,CA,CA,0,False
CannonDesign,USA,NY,NY,0,True
Canon,USA,NY,NY,0,True
Canongate Books,,,,0,True
Cansel,CAN,BC,BC,0,False
Cantina,USA,MA,MA,0,False
Cantor Fitzgerald,USA,NY,NY,0,False
Canuc Resources Corporation,CAN,ON,ON,0,False
Capacity,,,,0,False
Capax Global,USA,IL,IL,0,False
Cape Bancorp,USA,NJ,NJ,0,False
Capella Healthcare,USA,TN,TN,0,True
Cape Medical Supply,USA,MA,MA,0,False
Capgemini Group,FRA,,A8,0,True
cap hpi,GBR,,H3,0,False
Capio AB,SWE,,28,0,False
Capita,SGP,,,0,False
Capital Bank,USA,FL,FL,0,False
Capital Beverage Corporation,USA,NY,NY,0,False
Capital City Bank,USA,FL,FL,0,True
Capital Dynamics,GBR,,H9,0,True
Capitaleye Investments,ZAF,,,0,True
Capital FM,KEN,,5,0,False
Capital One,USA,VA,VA,0,True
Capital Power,CAN,AB,AB,0,True
Capital Product Partners L.P.,GRC,,35,0,False
Capital Senior Living,USA,TX,TX,0,False
Capitalsouth Bancorp,USA,AL,AL,0,False
Capital Southwest Corporation,USA,TX,TX,0,True
CapitalWorks,USA,OH,OH,0,False
CapitalWorks,ZAF,,,0,False
Capital Z Partners,USA,NY,NY,0,False
Capitas Partners,USA,CA,CA,0,False
Capitol Acquisition Corp.,USA,DC,DC,0,False
Capitol Broadcasting Company,USA,NC,NC,0,True
Capitol Federal Financial,USA,KS,KS,0,True
Caplease,USA,NY,NY,0,False
CapMan Oyj,FIN,,13,0,True
Capmark Finance,USA,PA,PA,0,False
Capol,DEU,,10,0,False
Capp,GBR,,A7,0,True
Cappio,USA,GA,GA,0,False
Cappsool Technologies,ISR,,5,0,False
caprent,CAN,ON,ON,0,True
Capricorn Venture Partners,BEL,,12,0,True
Caprion,CAN,QC,QC,0,False
Cap Rock Energy,USA,TX,TX,0,False
CAPS,USA,CA,CA,0,True
Capstar Bank,USA,TN,TN,0,True
CapStone Bank,USA,NC,NC,0,True
Capstone Companies,USA,FL,FL,0,False
Capstone Financial Solutions,USA,MO,MO,0,False
Capstone Mining Corp,CAN,BC,BC,0,False
Capstone Partners,USA,MA,MA,0,True
Capstone Turbine Corp,USA,CA,CA,0,False
Capsugel,USA,NJ,NJ,0,False
CaptainU,USA,IL,IL,0,False
Captaris,USA,WA,WA,0,False
Capterra,USA,VA,VA,0,False
CapTrust,USA,NC,NC,0,False
Captured Light,USA,NH,NH,0,False
Capula,GBR,,G5,0,False
Capvis Equity Partners,CHE,,25,0,False
Cap Wireless Inc.,USA,CA,CA,0,False
CAP-XX,AUS,,2,0,False
Capzure,USA,TX,TX,0,False
Caradigm,USA,WA,WA,0,False
CarAdvice,,,,0,False
Caravan Luxe,UKR,,26,0,False
Carbon Business Group,AUS,,8,0,True
CarbonOne Technologies,CAN,BC,BC,0,True
Carborundum Universal Limited,IND,,25,0,False
Carburetor,CAN,BC,BC,0,False
CarcodeSMS,USA,WA,WA,0,False
Cardero Resource Corp,CAN,BC,BC,0,False
Cardiac Science,USA,WI,WI,0,False
Cardiff Lexington Corp.,USA,FL,FL,0,False
Cardinal Airlines,USA,FL,FL,0,False
Cardinal Energy,USA,TX,TX,0,False
Cardinal Financial Corporation,USA,VA,VA,0,False
Cardinal Path,USA,AZ,AZ,0,True
Cardinal Solutions,USA,OH,OH,0,True
CardioDigital,DEU,,12,0,False
Cardio Partners,USA,IL,IL,0,False
Cardno,AUS,,4,0,True
CarDon & Associates,USA,IN,IN,0,False
CareAnyware,USA,NC,NC,0,False
Carechoice group,GBR,,A9,0,True
CareCru,CAN,BC,BC,0,False
CareData.com,USA,GA,GA,0,False
CareerBuilder,USA,IL,IL,0,True
Career Education Corporation,USA,IL,IL,0,True
Careerify,CAN,ON,ON,0,False
CareerOn,SWE,,26,0,False
Care Finders Total Care,USA,NJ,NJ,0,True
Carefusion,USA,CA,CA,0,True
Careinsite,USA,NJ,NJ,0,False
CareKit Health,CAN,ON,ON,0,False
CareMedic Systems,USA,FL,FL,0,True
